brand,logo,category,name,description,image,color
SASI,https://s2.konvy.com/static/category/2021/0510/16206364148516.jpg,Lips,SASI Girls Can Survive Matte Lip 2g #06 Dusty Rose,SASI Girls Can Survive Matte Lip 2g #06 Dusty Rose ล็อคปากเป๊ะ รอดตลอดวัน กับลิควิดลิปเนื้อแมท แน่น เป๊ะ ติดทน Mask Friendly จากศศิ เนื้อลิปมอบสัมผัสเนียนนุ่ม บางเบา พิกเมนต์สีชัด กลบสีปากมิดยาวนานทั้งวัน,https://s2.konvy.com/static/team/2023/0809/16915629288690.jpg,"[(175, 73, 71)]"
SASI,https://s2.konvy.com/static/category/2021/0510/16206364148516.jpg,Lips,SASI Girls Can Survive Matte Lip 2g #08 Thursday Vibe,SASI Girls Can Survive Matte Lip 2g #08 Thursday Vibe ล็อคปากเป๊ะ รอดตลอดวัน กับลิควิดลิปเนื้อแมท แน่น เป๊ะ ติดทน Mask Friendly จากศศิ เนื้อลิปมอบสัมผัสเนียนนุ่ม บางเบา พิกเมนต์สีชัด กลบสีปากมิดยาวนานทั้งวัน,https://s2.konvy.com/static/team/2023/0809/16915629602876.jpg,"[(203, 92, 75)]"
SASI,https://s2.konvy.com/static/category/2021/0510/16206364148516.jpg,Lips,SASI Girls Can Survive Matte Lip 2g #05 Ordinary Pink,SASI Girls Can Survive Matte Lip 2g #05 Ordinary Pink ล็อคปากเป๊ะ รอดตลอดวัน กับลิควิดลิปเนื้อแมท แน่น เป๊ะ ติดทน Mask Friendly จากศศิ เนื้อลิปมอบสัมผัสเนียนนุ่ม บางเบา พิกเมนต์สีชัด กลบสีปากมิดยาวนานทั้งวัน,https://s2.konvy.com/static/team/2023/0809/16915629134972.jpg,"[(196, 82, 87)]"
SASI,https://s2.konvy.com/static/category/2021/0510/16206364148516.jpg,Lips,SASI Girls Can Survive Matte Lip 2g #10 Taylor Red,SASI Girls Can Survive Matte Lip 2g #10 Taylor Red ล็อคปากเป๊ะ รอดตลอดวัน กับลิควิดลิปเนื้อแมท แน่น เป๊ะ ติดทน Mask Friendly จากศศิ เนื้อลิปมอบสัมผัสเนียนนุ่ม บางเบา พิกเมนต์สีชัด กลบสีปากมิดยาวนานทั้งวัน,https://s2.konvy.com/static/team/2023/0809/16915630155005.jpg,"[(147, 11, 15)]"
SASI,https://s2.konvy.com/static/category/2021/0510/16206364148516.jpg,Lips,SASI Girls Can Survive Matte Lip 2g #07 Brave Brown,SASI Girls Can Survive Matte Lip 2g #07 Brave Brown ล็อคปากเป๊ะ รอดตลอดวัน กับลิควิดลิปเนื้อแมท แน่น เป๊ะ ติดทน Mask Friendly จากศศิ เนื้อลิปมอบสัมผัสเนียนนุ่ม บางเบา พิกเมนต์สีชัด กลบสีปากมิดยาวนานทั้งวัน,https://s2.konvy.com/static/team/2023/0809/16915629447237.jpg,"[(143, 65, 55)]"
SASI,https://s2.konvy.com/static/category/2021/0510/16206364148516.jpg,Lips,SASI Girls Can Survive Matte Lip 2g #04 Dreamy Peach,SASI Girls Can Survive Matte Lip 2g #04 Dreamy Peach ล็อคปากเป๊ะ รอดตลอดวัน กับลิควิดลิปเนื้อแมท แน่น เป๊ะ ติดทน Mask Friendly จากศศิ เนื้อลิปมอบสัมผัสเนียนนุ่ม บางเบา พิกเมนต์สีชัด กลบสีปากมิดยาวนานทั้งวัน,https://s2.konvy.com/static/team/2023/0809/16915567586977.jpg,"[(208, 87, 84)]"
SASI,https://s2.konvy.com/static/category/2021/0510/16206364148516.jpg,Lips,SASI Girls Can Survive Matte Lip 2g #02 Innocent Pink,SASI Girls Can Survive Matte Lip 2g #02 Innocent Pink ล็อคปากเป๊ะ รอดตลอดวัน กับลิควิดลิปเนื้อแมท แน่น เป๊ะ ติดทน Mask Friendly จากศศิ เนื้อลิปมอบสัมผัสเนียนนุ่ม บางเบา พิกเมนต์สีชัด กลบสีปากมิดยาวนานทั้งวัน,https://s2.konvy.com/static/team/2023/0809/16915567204279.jpg,"[(172, 71, 69)]"
SASI,https://s2.konvy.com/static/category/2021/0510/16206364148516.jpg,Lips,SASI Girls Can Survive Matte Lip 2g #03 POP Pink,SASI Girls Can Survive Matte Lip 2g #03 POP Pink ล็อคปากเป๊ะ รอดตลอดวัน กับลิควิดลิปเนื้อแมท แน่น เป๊ะ ติดทน Mask Friendly จากศศิ เนื้อลิปมอบสัมผัสเนียนนุ่ม บางเบา พิกเมนต์สีชัด กลบสีปากมิดยาวนานทั้งวัน,https://s2.konvy.com/static/team/2023/0809/16915567386595.jpg,"[(194, 85, 90)]"
SASI,https://s2.konvy.com/static/category/2021/0510/16206364148516.jpg,Lips,SASI Girls Can Survive Matte Lip 2g #09 Forever Red,SASI Girls Can Survive Matte Lip 2g #09 Forever Red ล็อคปากเป๊ะ รอดตลอดวัน กับลิควิดลิปเนื้อแมท แน่น เป๊ะ ติดทน Mask Friendly จากศศิ เนื้อลิปมอบสัมผัสเนียนนุ่ม บางเบา พิกเมนต์สีชัด กลบสีปากมิดยาวนานทั้งวัน,https://s2.konvy.com/static/team/2023/0809/16915629953772.jpg,"[(170, 0, 13)]"
4U2,https://s2.konvy.com/static/category/2021/0216/16134695842672.jpg,Lips,4U2 Love You Babe Tint Matte 2.6g #02 Thank You,4U2 Love You Babe Tint Matte 2.6g #02 Thank You ลิปทินท์แมท จากโฟร์ยูทู เนื้อเนียนนุ่ม บางเบา เกลี่ยง่าย ไม่ตกร่องเรียบเนียนไปกับริมฝีปาก กลบสีปากคล้ำได้สนิท ติดทนนานตลอดวัน ผสานการบำรุงช่วยให้ริมฝีปากชุ่มชื่น ดูสุขภาพดีอย่างเป็นธรรมชาติ,https://s2.konvy.com/static/team/2023/1127/17010690289017.jpg,"[(202, 83, 79)]"
