brand,logo,category,name,description,image,color
4U2,https://s2.konvy.com/static/category/2021/0216/16134695842672.jpg,Lips,4U2 Harder-X 3g #13 Undress Me,4U2 Harder-X 3g #13 Undress Me ลิควิดลิปสติก เนื้อแมทสูตรใหม่ จากโฟร์ยูทู พิเศษด้วยเทคโนโลยี Ultimate Soft Matte ให้สัมผัสแมทเนียนนุ่ม บางเบา เกลี่ยง่าย ไม่ตกร่อง ช่วยเบลอร่องริมฝีปาก เม็ดสีชัด กลบสีปากมิด และติดทนนานตลอดวัน,https://s2.konvy.com/static/team/2024/0423/17138691665282.jpg,"[(204, 92, 88)]"
Cathy Doll,https://s2.konvy.com/static/category/2021/0224/16141539407049.jpg,Lips,Cathy Doll Minimal Lip Smooth 2.7g #05 Candy Cloud,Cathy Doll Minimal Lip Smooth 2.7g #05 Candy Cloud ครีเอทลุคสไตล์มินิมอลได้อย่างลงตัวด้วยลิปสติกเนื้อคอตตอน จากเคที่ ดอลล์ สีแมทละมุน โทนนู้ด สัมผัสเนื้อลิปนุ่มเนียนละเอียด เกลี่ยง่าย บางเบาสบายปาก เม็ดสีชัดแน่น ช่วยกลบความซีดคล้ำของสีปากได้เนียนสนิท ร่องริมฝีปากอิ่มฟู ดูเรียบเนียน,https://s2.konvy.com/static/team/2023/0907/16940706923304.jpg,"[(133, 72, 82)]"
Cathy Doll,https://s2.konvy.com/static/category/2021/0224/16141539407049.jpg,Lips,Cathy Doll Minimal Lip Smooth 2.7g #06 Taffy Today,Cathy Doll Minimal Lip Smooth 2.7g #06 Taffy Today ครีเอทลุคสไตล์มินิมอลได้อย่างลงตัวด้วยลิปสติกเนื้อคอตตอน จากเคที่ ดอลล์ สีแมทละมุน โทนนู้ด สัมผัสเนื้อลิปนุ่มเนียนละเอียด เกลี่ยง่าย บางเบาสบายปาก เม็ดสีชัดแน่น ช่วยกลบความซีดคล้ำของสีปากได้เนียนสนิท ร่องริมฝีปากอิ่มฟู ดูเรียบเนียน,https://s2.konvy.com/static/team/2023/0907/16940707259413.jpg,"[(112, 56, 57)]"
Cathy Doll,https://s2.konvy.com/static/category/2021/0224/16141539407049.jpg,Lips,Cathy Doll Shiny Bear Lip Moist 1.1g #02 Redlipop,Cathy Doll Shiny Bear Lip Moist 1.1g #02 Redlipop ลิปสติกหมีสุดน่ารัก เติมสีสันให้ริมฝีปากสดใส ฉ่ำวาว จากเคที่ ดอลล์ มาพร้อมมอยส์เจอร์ไรเซอร์ ช่วยบำรุงริมฝีปากที่แห้งแตกให้กลับมาเนียนนุ่ม ชุ่มชื้น ให้ริมฝีปากอวบอิ่ม ดูสุขภาพดี,https://s2.konvy.com/static/team/2023/1010/16969107555915.jpg,"[(160, 71, 75)]"
Cathy Doll,https://s2.konvy.com/static/category/2021/0224/16141539407049.jpg,Lips,Cathy Doll Minimal Lip Smooth 2.7g #07 Cherry Ground,Cathy Doll Minimal Lip Smooth 2.7g #07 Cherry Ground ครีเอทลุคสไตล์มินิมอลได้อย่างลงตัวด้วยลิปสติกเนื้อคอตตอน จากเคที่ ดอลล์ สีแมทละมุน โทนนู้ด สัมผัสเนื้อลิปนุ่มเนียนละเอียด เกลี่ยง่าย บางเบาสบายปาก เม็ดสีชัดแน่น ช่วยกลบความซีดคล้ำของสีปากได้เนียนสนิท ร่องริมฝีปากอิ่มฟู ดูเรียบเนียน,https://s2.konvy.com/static/team/2023/0907/16940707519884.jpg,"[(128, 49, 52)]"
Cathy Doll,https://s2.konvy.com/static/category/2021/0224/16141539407049.jpg,Lips,Cathy Doll Minimal Lip Smooth 2.7g #08 Maroon Space,Cathy Doll Minimal Lip Smooth 2.7g #08 Maroon Space ครีเอทลุคสไตล์มินิมอลได้อย่างลงตัวด้วยลิปสติกเนื้อคอตตอน จากเคที่ ดอลล์ สีแมทละมุน โทนนู้ด สัมผัสเนื้อลิปนุ่มเนียนละเอียด เกลี่ยง่าย บางเบาสบายปาก เม็ดสีชัดแน่น ช่วยกลบความซีดคล้ำของสีปากได้เนียนสนิท ร่องริมฝีปากอิ่มฟู ดูเรียบเนียน,https://s2.konvy.com/static/team/2023/0907/16940707799028.jpg,"[(99, 31, 36)]"
Cathy Doll,https://s2.konvy.com/static/category/2021/0224/16141539407049.jpg,Lips,Cathy Doll Minimal Lip Smooth 2.7g #03 Simply Orange,Cathy Doll Minimal Lip Smooth 2.7g #03 Simply Orange ครีเอทลุคสไตล์มินิมอลได้อย่างลงตัวด้วยลิปสติกเนื้อคอตตอน จากเคที่ ดอลล์ สีแมทละมุน โทนนู้ด สัมผัสเนื้อลิปนุ่มเนียนละเอียด เกลี่ยง่าย บางเบาสบายปาก เม็ดสีชัดแน่น ช่วยกลบความซีดคล้ำของสีปากได้เนียนสนิท ร่องริมฝีปากอิ่มฟู ดูเรียบเนียน,https://s2.konvy.com/static/team/2023/0907/16940706365063.jpg,"[(116, 57, 51)]"
Cathy Doll,https://s2.konvy.com/static/category/2021/0224/16141539407049.jpg,Lips,Cathy Doll Wanna Shine Lipstick 3g #12 Gentle Brick,Cathy Doll Wanna Shine Lipstick 3g #12 Gentle Brick ลิปสติกเนื้อวาว จากเคที่ ดอลล์ สัมผัสเนียนลื่น พร้อมเติมสีสันให้เรียวปากดูระเรื่ออย่างเป็นธรรมชาติ เปลี่ยนริมฝีปากคล้ำให้ดูสุขภาพดี มอบกลิ่นหอมละมุนอ่อนๆ น่าหลงใหล,https://s2.konvy.com/static/team/2023/0627/16878553735864.jpg,"[(154, 67, 56)]"
4U2,https://s2.konvy.com/static/category/2021/0216/16134695842672.jpg,Lips,4U2 My Mate Gloss & Matte 3g #03 Sunkissed,4U2 My Mate Gloss & Matte 3g #03 Sunkissed ลิควิดลิปสติก จากโฟร์ยูทู ที่มาพร้อม 2 เนื้อสัมผัส มอบสัมผัสการทาที่เรียบลื่น ประกอบด้วยลิปเนื้อแมทให้สีสันสดชัด ติดทนนาน ไม่เลอะเลือนระหว่างวัน และลิปกลอสฉ่ำวาว เปล่งประกาย สัมผัสเบาสบาย,https://s2.konvy.com/static/team/2023/0411/16811829327800.jpg,"[(174, 88, 69)]"
4U2,https://s2.konvy.com/static/category/2021/0216/16134695842672.jpg,Lips,4U2 My Mate Gloss & Matte 3g #02 Beloved,4U2 My Mate Gloss & Matte 3g #02 Beloved ลิควิดลิปสติก จากโฟร์ยูทู ที่มาพร้อม 2 เนื้อสัมผัส มอบสัมผัสการทาที่เรียบลื่น ประกอบด้วยลิปเนื้อแมทให้สีสันสดชัด ติดทนนาน ไม่เลอะเลือนระหว่างวัน และลิปกลอสฉ่ำวาว เปล่งประกาย สัมผัสเบาสบาย,https://s2.konvy.com/static/team/2023/0411/16811829065956.jpg,"[(148, 67, 51)]"
