brand,logo,category,name,description,image,color
4U2,https://s2.konvy.com/static/category/2021/0216/16134695842672.jpg,Lips,4U2 Matte Balm 4.6g #01,4U2 Matte Balm 4.6g #01 ลิปสติกเนื้อแมทบาล์ม สัมผัสนุ่มลื่น เกลี่ยง่าย จากโฟร์ยูทู ให้สีสดชัดติดทนนาน พร้อมบำรุงให้ริมฝีปากชุ่มชื้น เนียนนุ่มสุขภาพดี ไม่ทำให้ปากแห้ง,https://s2.konvy.com/static/team/2024/0715/17210365217699.jpg,"[(204, 90, 90)]"
4U2,https://s2.konvy.com/static/category/2021/0216/16134695842672.jpg,Lips,4U2 Matte Balm 4.75g #08,4U2 Matte Balm 4.75g #08 ลิปสติกเนื้อแมทบาล์ม สัมผัสนุ่มลื่น เกลี่ยง่าย จากโฟร์ยูทู ให้สีสดชัดติดทนนาน พร้อมบำรุงให้ริมฝีปากชุ่มชื้น เนียนนุ่มสุขภาพดี ไม่ทำให้ปากแห้ง,https://s2.konvy.com/static/team/2024/0715/17210369453128.jpg,"[(176, 86, 81)]"
4U2,https://s2.konvy.com/static/category/2021/0216/16134695842672.jpg,Lips,4U2 Matte Balm 4.6g #09,4U2 Matte Balm 4.6g #09 ลิปสติกเนื้อแมทบาล์ม สัมผัสนุ่มลื่น เกลี่ยง่าย จากโฟร์ยูทู ให้สีสดชัดติดทนนาน พร้อมบำรุงให้ริมฝีปากชุ่มชื้น เนียนนุ่มสุขภาพดี ไม่ทำให้ปากแห้ง,https://s2.konvy.com/static/team/2024/0715/17210369658566.jpg,"[(207, 102, 99)]"
4U2,https://s2.konvy.com/static/category/2021/0216/16134695842672.jpg,Lips,4U2 Matte Balm 4.75g #04,4U2 Matte Balm 4.75g #04 ลิปสติกเนื้อแมทบาล์ม สัมผัสนุ่มลื่น เกลี่ยง่าย จากโฟร์ยูทู ให้สีสดชัดติดทนนาน พร้อมบำรุงให้ริมฝีปากชุ่มชื้น เนียนนุ่มสุขภาพดี ไม่ทำให้ปากแห้ง,https://s2.konvy.com/static/team/2024/0715/17210368522604.jpg,"[(244, 151, 134)]"
4U2,https://s2.konvy.com/static/category/2021/0216/16134695842672.jpg,Lips,4U2 Matte Balm 4.6g #03,4U2 Matte Balm 4.6g #03 ลิปสติกเนื้อแมทบาล์ม สัมผัสนุ่มลื่น เกลี่ยง่าย จากโฟร์ยูทู ให้สีสดชัดติดทนนาน พร้อมบำรุงให้ริมฝีปากชุ่มชื้น เนียนนุ่มสุขภาพดี ไม่ทำให้ปากแห้ง,https://s2.konvy.com/static/team/2024/0715/17210368286932.jpg,"[(220, 123, 107)]"
4U2,https://s2.konvy.com/static/category/2021/0216/16134695842672.jpg,Lips,4U2 Matte Balm 4.75g #13,4U2 Matte Balm 4.75g #13 ลิปสติกเนื้อแมทบาล์ม สัมผัสนุ่มลื่น เกลี่ยง่าย จากโฟร์ยูทู ให้สีสดชัดติดทนนาน พร้อมบำรุงให้ริมฝีปากชุ่มชื้น เนียนนุ่มสุขภาพดี ไม่ทำให้ปากแห้ง,https://s2.konvy.com/static/team/2024/0715/17210370606869.jpg,"[(207, 82, 112)]"
4U2,https://s2.konvy.com/static/category/2021/0216/16134695842672.jpg,Lips,4U2 Matte Balm 4.75g #14,4U2 Matte Balm 4.75g #14 ลิปสติกเนื้อแมทบาล์ม สัมผัสนุ่มลื่น เกลี่ยง่าย จากโฟร์ยูทู ให้สีสดชัดติดทนนาน พร้อมบำรุงให้ริมฝีปากชุ่มชื้น เนียนนุ่มสุขภาพดี ไม่ทำให้ปากแห้ง,https://s2.konvy.com/static/team/2024/0715/17210370965704.jpg,"[(207, 82, 98)]"
4U2,https://s2.konvy.com/static/category/2021/0216/16134695842672.jpg,Lips,4U2 Matte Balm 4.75g #12,4U2 Matte Balm 4.75g #12 ลิปสติกเนื้อแมทบาล์ม สัมผัสนุ่มลื่น เกลี่ยง่าย จากโฟร์ยูทู ให้สีสดชัดติดทนนาน พร้อมบำรุงให้ริมฝีปากชุ่มชื้น เนียนนุ่มสุขภาพดี ไม่ทำให้ปากแห้ง,https://s2.konvy.com/static/team/2024/0715/17210370345292.jpg,"[(209, 86, 114)]"
4U2,https://s2.konvy.com/static/category/2021/0216/16134695842672.jpg,Lips,4U2 Better Half Duo Lip 2.4g #03 HIM,4U2 Better Half Duo Lip 2.4g #03 HIM ลิปสติก 2in1 จากโฟร์ยูทู ประกอบด้วยลิปแมทและลิปกลอสในแท่งเดียว เนื้อนุ่มลื่นเนียนไปกับริมฝีปาก ไม่เป็นคราบ มอบสีสวยชัด เนื้อลิปกลอสใส ที่ช่วยเคลือบริมฝีปากให้เงางางาม และล็อคสีลิปสติกให้ติดทนยาวนาน ไม่เลอะเลือนระหว่างวัน,https://s2.konvy.com/static/team/2024/0326/17114427204489.jpg,"[(207, 128, 116)]"
Laka,https://s2.konvy.com/static/category/2024/0209/17074542999380.jpg,Lips,Laka Bonding Glow Lipstick 3.7g #204 Have,Laka Bonding Glow Lipstick 3.7g #204 Have ลิปสติกเนื้อโกลว์ จากลากะ ที่ช่วยให้ริมฝีปากเงาแวววาว ได้รับแรงบันดาลใจจากสีน้ำ ที่มอบความฉ่ำเงา แต่ก็ให้ความคงทนได้อย่างยาวนาน,https://s2.konvy.com/static/team/2024/0208/17073736051515.jpg,"[(205, 100, 107)]"
