brand,logo,category,name,description,image,color
2P Original,https://s2.konvy.com/static/category/2021/1201/16383344729529.jpg,Blush,2P Original Oh My Blush 4.3g #04 Rosie,2P Original Oh My Blush 4.3g #04 Rosie บลัชออนไร้ฝุ่น จากทูพี ออริจินอล นวัตกรรมใหม่ที่เพิ่มความพิเศษ มี 2 เนื้อสัมผัสในตลับเดียว ทั้งแมทและชิมเมอร์ เนื้อแป้งอัดแน่น เนียนละเอียด เรียบเนียนไปกับผิวหน้า ติดทนนาน สามารถทาได้ทั้งตาและแก้มโดยไม่เป็นคราบ,https://s2.konvy.com/static/team/2023/1231/17040410051175.jpg,"[(226, 181, 180)]"
4U2,https://s2.konvy.com/static/category/2021/0216/16134695842672.jpg,Blush,4U2 Skin Blush & Highlight Duo Cream 12g,4U2 Skin Blush & Highlight Duo Cream 12g ครีมบลัชและไฮไลท์ในตลับเดียว สูตร Jelly จากโฟร์ยูทู เนื้อสัมผัสเนียนนุ่ม ไม่เป็นคราบ ผสมประกายมุกเนื้อละเอียด Glassy Pearl Powder ช่วยกระจายแสงให้ผิวทุกทิศทาง แก้มฉ่ำโกลว์สวย เปล่งปลั่ง,https://s2.konvy.com/static/team/2024/0319/17108305936470.jpg,[]
SASI,https://s2.konvy.com/static/category/2021/0510/16206364148516.jpg,Blush,SASI Kiss & Blush Stick 4g #01 First Crush,SASI Kiss & Blush Stick 4g #01 First Crush บลัชออนแท่งแบบครีม จากศศิ พกพาง่าย เนื้อบางเบา ไม่มัน ไม่เหนียวเหนอะหนะ ให้ความรู้สึกแบบ Powdery แต่ให้ความติดทนกว่าแบบฝุ่น เนื้อครีมสูตรพิเศษเนื้อเนียนละเอียดบางเบา เกลี่ยง่าย ไม่เป็นคราบ ไล่สีได้อย่างมีมิติ,https://s2.konvy.com/static/team/2023/1026/16982904268942.jpg,"[(180, 108, 112)]"
4U2,https://s2.konvy.com/static/category/2021/0216/16134695842672.jpg,Blush,4U2 Dear Me Liquid Blush 3.7g #05 Stay Strong,4U2 Dear Me Liquid Blush 3.7g #05 Stay Strong ลิควิดบลัช จากโฟร์ยูทู เนื้อบางเบา สีชัดและติดทนนาน เบลนด์และเกลี่ยง่าย ไม่เป็นคราบ แนบสนิทไปกับผิวช่วยเพิ่มสีสันให้แก้ม เนื้อครีมฉ่ำวาวสัมผัสนุ่มลื่น เบาสบาย เนียนไปกับผิวให้ลุคที่ดูเป็นธรรมชาติ,https://s2.konvy.com/static/team/2024/0116/17053865188937.jpg,"[(217, 98, 126)]"
SASI,https://s2.konvy.com/static/category/2021/0510/16206364148516.jpg,Blush,SASI Kiss & Blush Stick 4g #03 First Kiss,SASI Kiss & Blush Stick 4g #03 First Kiss บลัชออนแท่งแบบครีม จากศศิ พกพาง่าย เนื้อบางเบา ไม่มัน ไม่เหนียวเหนอะหนะ ให้ความรู้สึกแบบ Powdery แต่ให้ความติดทนกว่าแบบฝุ่น เนื้อครีมสูตรพิเศษเนื้อเนียนละเอียดบางเบา เกลี่ยง่าย ไม่เป็นคราบ ไล่สีได้อย่างมีมิติ,https://s2.konvy.com/static/team/2023/1026/16982904705956.jpg,"[(219, 120, 118)]"
4U2,https://s2.konvy.com/static/category/2021/0216/16134695842672.jpg,Blush,4U2 Dear Me Liquid Blush 3.7g #03 Work Hard,4U2 Dear Me Liquid Blush 3.7g #03 Work Hard ลิควิดบลัช จากโฟร์ยูทู เนื้อบางเบา สีชัดและติดทนนาน เบลนด์และเกลี่ยง่าย ไม่เป็นคราบ แนบสนิทไปกับผิวช่วยเพิ่มสีสันให้แก้ม เนื้อครีมฉ่ำวาวสัมผัสนุ่มลื่น เบาสบาย เนียนไปกับผิวให้ลุคที่ดูเป็นธรรมชาติ,https://s2.konvy.com/static/team/2024/0116/17053863864430.jpg,"[(204, 97, 112)]"
2P Original,https://s2.konvy.com/static/category/2021/1201/16383344729529.jpg,Blush,2P Original Oh My Blush 4.3g #06 Blossom,2P Original Oh My Blush 4.3g #06 Blossom บลัชออนไร้ฝุ่น จากทูพี ออริจินอล นวัตกรรมใหม่ที่เพิ่มความพิเศษ มี 2 เนื้อสัมผัสในตลับเดียว ทั้งแมทและชิมเมอร์ เนื้อแป้งอัดแน่น เนียนละเอียด เรียบเนียนไปกับผิวหน้า ติดทนนาน สามารถทาได้ทั้งตาและแก้มโดยไม่เป็นคราบ,https://s2.konvy.com/static/team/2023/1231/17040409552815.jpg,"[(233, 174, 161)]"
4U2,https://s2.konvy.com/static/category/2021/0216/16134695842672.jpg,Blush,4U2 Good Cream Blush 1.7g #01 Good Morning,4U2 Good Cream Blush 1.7g #01 Good Morning บลัชออนเนื้อครีม จากโฟร์ยูทู สัมผัสนุ่มลื่น เกลี่ยง่าย ให้ผิวชุ่มชื้นดูสุขภาพดีเป็นธรรมชาติ มอบสีชัด ติดทนนาน พร้อมผสานคุณค่าการบำรุงจากเบอร์รี่ 9 ชนิด,https://s2.konvy.com/static/team/2024/0514/17156721764650.jpg,"[(216, 152, 177)]"
4U2,https://s2.konvy.com/static/category/2021/0216/16134695842672.jpg,Blush,4U2 Good Cream Blush 1.7g #07 Good Night,4U2 Good Cream Blush 1.7g #07 Good Night บลัชออนเนื้อครีม จากโฟร์ยูทู สัมผัสนุ่มลื่น เกลี่ยง่าย ให้ผิวชุ่มชื้นดูสุขภาพดีเป็นธรรมชาติ มอบสีชัด ติดทนนาน พร้อมผสานคุณค่าการบำรุงจากเบอร์รี่ 9 ชนิด,https://s2.konvy.com/static/team/2024/0514/17156723207360.jpg,"[(202, 109, 109)]"
4U2,https://s2.konvy.com/static/category/2021/0216/16134695842672.jpg,Blush,4U2 Good Cream Blush 1.7g #05 Good Time,4U2 Good Cream Blush 1.7g #05 Good Time บลัชออนเนื้อครีม จากโฟร์ยูทู สัมผัสนุ่มลื่น เกลี่ยง่าย ให้ผิวชุ่มชื้นดูสุขภาพดีเป็นธรรมชาติ มอบสีชัด ติดทนนาน พร้อมผสานคุณค่าการบำรุงจากเบอร์รี่ 9 ชนิด,https://s2.konvy.com/static/team/2024/0514/17156722615691.jpg,"[(217, 56, 103)]"
